,features_importance
alpha49t-12,4.389612815031947e-06
alpha49t-11,8.521212794561757e-07
alpha49t-10,2.1102835268356358e-05
alpha49t-1,0.0003023291129637511
alpha49t,1.1360383964214937e-05
alpha48t-9,0.0
alpha48t-8,2.0908483954089876e-06
alpha48t-7,2.2830151576898104e-05
alpha48t-6,0.0
alpha48t-5,3.7234917945939546e-05
alpha48t-4,1.7036921808513294e-06
alpha48t-3,1.331136039499099e-05
alpha48t-20,0.0010814363912435335
alpha48t-2,6.4347527745635266e-06
alpha48t-19,3.910829829409213e-06
alpha48t-18,7.106057074875584e-07
alpha48t-17,1.3203531670968963e-06
alpha48t-16,7.682320235603167e-07
alpha48t-15,0.0
alpha48t-14,2.983667779329745e-06
alpha48t-13,8.975402838146004e-08
alpha48t-12,1.2079009994243506e-06
alpha48t-11,1.5955104187294174e-05
alpha48t-10,1.8173335665720716e-06
alpha48t-1,0.0
alpha48t,1.7625727757348933e-05
alpha47t-9,1.9814979076593988e-06
alpha47t-8,5.1119356379135806e-05
alpha47t-7,1.4734667827024397e-05
alpha47t-6,1.8631638085694757e-06
alpha47t-5,1.8897771343430045e-05
alpha47t-4,9.099671467486129e-05
alpha47t-3,1.0059041277721495e-05
alpha47t-20,0.0
alpha47t-2,6.624817266033058e-06
alpha47t-19,4.1607298583404187e-07
alpha47t-18,0.0
alpha47t-17,2.1729974096873507e-06
alpha47t-16,8.417945298740458e-08
alpha47t-15,0.00024701109436088304
alpha47t-14,3.251297084075258e-06
alpha47t-13,6.025665636060141e-08
alpha47t-12,0.0
alpha47t-11,1.4125014555176845e-07
alpha47t-10,2.9926791201099317e-07
alpha47t-1,7.744710423138085e-07
alpha47t,1.3704979001628512e-05
alpha46t-9,4.0454069756559294e-07
alpha46t-8,0.0
alpha46t-7,0.0004268091508764095
alpha46t-6,5.358377253086853e-06
alpha46t-5,8.35138319190521e-06
alpha46t-4,1.7502768137965227e-06
alpha46t-3,3.2086999487084055e-06
alpha46t-20,1.5204719737193454e-05
alpha46t-2,1.800337422203528e-06
alpha46t-19,0.0
alpha46t-18,9.656037713759144e-08
alpha46t-17,9.503723763650777e-07
alpha46t-16,3.2426262371948776e-06
alpha46t-15,1.3343141083798024e-06
alpha46t-14,2.9333558229994322e-05
alpha46t-13,8.201263805328551e-07
alpha46t-12,3.0182055784922533e-07
alpha46t-11,0.00014927707058475876
alpha46t-10,4.983502706819716e-06
alpha46t-1,0.0011334737305041464
alpha46t,6.065735576474034e-05
alpha44t-9,9.118066132239323e-06
alpha44t-8,0.0004620497345865217
alpha44t-7,7.655976641489817e-06
alpha44t-6,6.227443339492635e-05
alpha44t-5,7.810226226965124e-07
alpha44t-4,2.860558680594805e-06
alpha44t-3,1.2382485611126064e-06
alpha44t-20,0.0
alpha44t-2,1.4607128941420021e-06
alpha44t-19,3.1602264459005103e-06
alpha44t-18,1.8814819568480952e-05
alpha44t-17,1.0481735056304914e-06
alpha44t-16,1.733766873401823e-05
alpha44t-15,1.9193417010568452e-05
alpha44t-14,3.586451860717255e-05
alpha44t-13,1.0643616496057139e-07
alpha44t-12,1.4092247494280842e-05
alpha44t-11,3.1564006982645844e-05
alpha44t-10,6.134405812223742e-05
alpha44t-1,3.140973652792569e-06
alpha44t,5.207466335750021e-05
alpha43t-9,0.0010815058904020574
alpha43t-8,3.275705908236264e-06
alpha43t-7,4.5396189014429243e-07
alpha43t-6,2.6740190441991186e-06
alpha43t-5,5.206000642693948e-07
alpha43t-4,1.2322447592448758e-05
alpha43t-3,1.3352394075325985e-06
alpha43t-20,3.5889386806628007e-07
alpha43t-2,4.67529647992231e-06
alpha43t-19,8.121386266595983e-06
alpha43t-18,2.5098856726415373e-06
alpha43t-17,1.626903583799882e-06
alpha43t-16,4.883527111768563e-07
alpha43t-15,7.79070389079174e-06
alpha43t-14,1.18564557564794e-06
alpha43t-13,6.95041671604339e-07
alpha43t-12,0.0
alpha43t-11,4.362906088654685e-05
alpha43t-10,3.7988129138889654e-06
alpha43t-1,4.514189238073076e-06
alpha43t,2.3033387879733328e-05
alpha42t-9,7.088855962942378e-05
alpha42t-8,3.1538417156370836e-06
alpha42t-7,0.0001510843135103845
alpha42t-6,1.712147278075116e-05
alpha42t-5,2.251744230481429e-06
alpha42t-4,5.9812317879405155e-06
alpha42t-3,0.00011696405168218948
alpha42t-20,3.0351905095346837e-05
alpha42t-2,0.0
alpha42t-19,9.066671289495116e-06
alpha42t-18,5.775079163859436e-05
alpha42t-17,1.5692661950672928e-06
alpha42t-16,3.3030216733955133e-06
alpha42t-15,0.0
alpha42t-14,2.2779809531161404e-07
alpha42t-13,4.767643555120919e-06
alpha42t-12,2.5915951951410135e-07
alpha42t-11,5.7434736587199095e-06
alpha42t-10,1.5330989094268505e-05
alpha42t-1,7.3349160680047604e-06
alpha42t,2.030515824282729e-06
alpha40t-9,2.2056813968638205e-06
alpha40t-8,0.0
alpha40t-7,9.523256459844618e-06
alpha40t-6,2.514196870211336e-05
alpha40t-5,9.612740739067387e-08
alpha40t-4,1.4297108404648733e-06
alpha40t-3,9.915121478636008e-05
alpha40t-20,2.6749054019168337e-07
alpha40t-2,2.725506542806087e-06
alpha40t-19,2.0320732731511266e-07
alpha40t-18,1.0692595205831984e-05
alpha40t-17,3.9023787675709975e-06
alpha40t-16,7.19464017740832e-07
alpha40t-15,2.45080426490051e-06
alpha40t-14,1.5027526614172293e-06
alpha40t-13,4.204416871504902e-07
alpha40t-12,0.0
alpha40t-11,2.0453802706662335e-06
alpha40t-10,2.1143994146517892e-07
alpha40t-1,6.631350448751517e-05
alpha40t,3.4247405976455875e-06
alpha3t-9,0.0
alpha3t-8,0.0
alpha3t-7,2.0729574615145265e-05
alpha3t-6,1.3915742974739615e-07
alpha3t-5,4.247930641045908e-06
alpha3t-4,7.98529651750381e-07
alpha3t-3,5.3049835774497786e-05
alpha3t-20,7.367201315868151e-06
alpha3t-2,2.3478971739779354e-07
alpha3t-19,3.1412825289539036e-05
alpha3t-18,5.700691253898827e-07
alpha3t-17,1.2643162458116846e-06
alpha3t-16,4.83158111053539e-06
alpha3t-15,1.2845153587763973e-06
alpha3t-14,4.718288907720544e-05
alpha3t-13,7.526975116022137e-06
alpha3t-12,2.9492653235024234e-05
alpha3t-11,4.5040057126423745e-06
alpha3t-10,5.317757586778394e-06
alpha3t-1,6.214711864908947e-06
alpha3t,8.770916448748713e-05
alpha38t-9,2.6518840994767957e-06
alpha38t-8,4.599470940275879e-06
alpha38t-7,6.778548053737091e-06
alpha38t-6,2.6977926401806342e-06
alpha38t-5,1.0925494373719466e-06
alpha38t-4,4.035671297223582e-06
alpha38t-3,5.531463665605389e-06
alpha38t-20,1.1303762217828508e-05
alpha38t-2,0.00010367533083473454
alpha38t-19,2.2163421828113703e-05
alpha38t-18,6.554815568548782e-08
alpha38t-17,0.0007778300797757604
alpha38t-16,3.6577966209719787e-06
alpha38t-15,1.1001503872360876e-07
alpha38t-14,6.063930128723367e-06
alpha38t-13,1.1230428291087214e-05
alpha38t-12,3.0455867235570038e-05
alpha38t-11,0.0
alpha38t-10,4.869100209520088e-07
alpha38t-1,6.469402202310495e-05
alpha38t,3.212415824575924e-06
alpha37t-9,4.5109635841728e-07
alpha37t-8,1.7262158035268165e-06
alpha37t-7,5.028143431211249e-06
alpha37t-6,7.31006874653167e-07
alpha37t-5,2.8299820213870224e-06
alpha37t-4,1.31977358180502e-05
alpha37t-3,0.00013001712706150066
alpha37t-20,1.7753128619814405e-06
alpha37t-2,2.8639459760606866e-07
alpha37t-19,6.067198283038461e-05
alpha37t-18,8.204185476886738e-07
alpha37t-17,2.3841482561389334e-05
alpha37t-16,0.0001358511666951948
alpha37t-15,0.00079417456278883
alpha37t-14,6.866757060888302e-06
alpha37t-13,2.6039511999080515e-07
alpha37t-12,0.0001101870771413712
alpha37t-11,6.201583288574298e-07
alpha37t-10,1.3117854034581497e-05
alpha37t-1,0.0
alpha37t,1.8346070515229944e-06
alpha35t-9,1.808181903919185e-05
alpha35t-8,8.690365881877506e-07
alpha35t-7,0.0
alpha35t-6,3.6469960363876196e-07
alpha35t-5,1.9207054984131686e-06
alpha35t-4,8.26349792665721e-06
alpha35t-3,5.051615336750998e-07
alpha35t-20,1.7208152098415345e-06
alpha35t-2,8.710308235738646e-07
alpha35t-19,6.941834349786739e-07
alpha35t-18,8.884946267086794e-05
alpha35t-17,0.00010319181116027259
alpha35t-16,1.4140524771169788e-05
alpha35t-15,8.45221525677998e-06
alpha35t-14,1.1312949864385366e-05
alpha35t-13,1.2227685605223079e-06
alpha35t-12,3.1934326314756306e-05
alpha35t-11,3.5301072094919695e-07
alpha35t-10,0.0
alpha35t-1,8.07311673145473e-06
alpha35t,2.0470684964186565e-06
alpha34t-9,4.365988015993655e-06
alpha34t-8,3.826997547971978e-07
alpha34t-7,4.1351935779703107e-07
alpha34t-6,2.5307024536814754e-06
alpha34t-5,5.38124723029858e-06
alpha34t-4,0.000262240685504573
alpha34t-3,2.4091739672774436e-05
alpha34t-20,7.007743505049385e-08
alpha34t-2,0.0
alpha34t-19,1.788005168082977e-07
alpha34t-18,7.02683193460802e-07
alpha34t-17,3.357378882121289e-07
alpha34t-16,9.06223722504189e-06
alpha34t-15,5.257057327958944e-07
alpha34t-14,4.108929389004224e-05
alpha34t-13,1.230639238531354e-06
alpha34t-12,2.0658448155375668e-05
alpha34t-11,0.0
alpha34t-10,4.549462801715715e-06
alpha34t-1,1.3240340233465688e-05
alpha34t,0.0025786531043308506
alpha31t-9,2.1891021911259897e-06
alpha31t-8,1.646786305095459e-06
alpha31t-7,1.7890663811775032e-06
alpha31t-6,0.0
alpha31t-5,5.070767431633964e-07
alpha31t-4,1.9374729645729588e-06
alpha31t-3,1.3658238229057278e-07
alpha31t-20,1.1929184112547211e-07
alpha31t-2,9.487460445535347e-06
alpha31t-19,0.0
alpha31t-18,1.231418739916353e-07
alpha31t-17,1.0436324985028415e-06
alpha31t-16,1.6589707257762525e-06
alpha31t-15,0.0
alpha31t-14,1.5317690025031722e-06
alpha31t-13,3.7806593830285375e-07
alpha31t-12,0.0
alpha31t-11,5.9058944692597755e-06
alpha31t-10,1.8694138819314745e-05
alpha31t-1,6.279628601732384e-05
alpha31t,5.848829098364631e-06
alpha2t-9,1.745372939392629e-05
alpha2t-8,4.97332373830998e-06
alpha2t-7,1.4456465948959528e-05
alpha2t-6,8.743310449317118e-08
alpha2t-5,2.106385818300499e-06
alpha2t-4,6.978477050233438e-06
alpha2t-3,4.014639107386341e-07
alpha2t-20,4.161822454698595e-05
alpha2t-2,0.0
alpha2t-19,4.695462869120365e-05
alpha2t-18,2.558529794256525e-05
alpha2t-17,3.7652258945812476e-07
alpha2t-16,1.9054629519701213e-05
alpha2t-15,1.2702441710488662e-07
alpha2t-14,1.0700327421131953e-05
alpha2t-13,5.438348234825513e-05
alpha2t-12,6.133202412176065e-05
alpha2t-11,2.552001608605099e-06
alpha2t-10,1.023328116120212e-06
alpha2t-1,1.3866902448562833e-05
alpha2t,6.48680323739584e-05
alpha29t-9,0.0
alpha29t-8,1.9798754199497672e-06
alpha29t-7,1.7859907521708369e-06
alpha29t-6,2.294511309545181e-05
alpha29t-5,0.0
alpha29t-4,2.317273526860864e-07
alpha29t-3,9.771673033449061e-06
alpha29t-20,8.766826558062351e-06
alpha29t-2,5.3648658341380135e-06
alpha29t-19,8.679165146449447e-05
alpha29t-18,4.69081878094e-06
alpha29t-17,1.6234848077554137e-06
alpha29t-16,0.0
alpha29t-15,3.339811560230118e-07
alpha29t-14,7.089327593383472e-07
alpha29t-13,1.6045625852321505e-06
alpha29t-12,1.0861539347615716e-06
alpha29t-11,8.736390387890003e-07
alpha29t-10,1.5196989006164396e-07
alpha29t-1,7.6193821213986765e-06
alpha29t,2.6090954445980816e-06
alpha28t-9,0.0
alpha28t-8,2.5219548287925407e-05
alpha28t-7,2.0674122771694154e-07
alpha28t-6,0.0001521216939570697
alpha28t-5,3.6933632545080407e-07
alpha28t-4,8.143738256441012e-07
alpha28t-3,2.136990790488803e-06
alpha28t-20,1.1643798142861434e-05
alpha28t-2,2.8056373932771025e-06
alpha28t-19,3.7744284071916e-07
alpha28t-18,0.0003193957295567147
alpha28t-17,2.482655919568897e-06
alpha28t-16,3.974485283083562e-06
alpha28t-15,3.5114360266565157e-06
alpha28t-14,2.2692342912441282e-06
alpha28t-13,1.6555799871141383e-06
alpha28t-12,1.1312005243491569e-05
alpha28t-11,7.5301004278549e-07
alpha28t-10,2.642928174168919e-06
alpha28t-1,2.9851815004755106e-05
alpha28t,6.4234796681937375e-06
alpha25t-9,2.0130079823086314e-07
alpha25t-8,1.7811476258192702e-06
alpha25t-7,1.1791619699421883e-06
alpha25t-6,0.0
alpha25t-5,3.7951465450639087e-06
alpha25t-4,5.448344710916386e-07
alpha25t-3,2.55414284564525e-07
alpha25t-20,0.0
alpha25t-2,1.9419380100970636e-06
alpha25t-19,6.262701023863799e-07
alpha25t-18,0.0
alpha25t-17,5.466606786339864e-07
alpha25t-16,1.615079078092744e-06
alpha25t-15,0.0
alpha25t-14,8.325323891502873e-06
alpha25t-13,6.767858927642488e-05
alpha25t-12,4.0765296048417766e-07
alpha25t-11,5.088015857727875e-05
alpha25t-10,0.0
alpha25t-1,4.288553961690209e-07
alpha25t,1.493318568806889e-05
alpha24t-9,2.2700875670247186e-05
alpha24t-8,0.0
alpha24t-7,8.453560694709142e-08
alpha24t-6,7.029880801955852e-08
alpha24t-5,3.896853564368633e-05
alpha24t-4,6.79468099958692e-06
alpha24t-3,6.137801255963255e-06
alpha24t-20,0.0
alpha24t-2,2.5086976190083026e-05
alpha24t-19,1.866621669153175e-07
alpha24t-18,4.30365173756299e-06
alpha24t-17,0.0001133773557347208
alpha24t-16,9.045632435283233e-06
alpha24t-15,0.0
alpha24t-14,3.4456241000314e-06
alpha24t-13,5.7877304901278706e-06
alpha24t-12,0.0
alpha24t-11,0.0
alpha24t-10,6.64302381514913e-07
alpha24t-1,1.7950085895447607e-05
alpha24t,0.00010229152447086191
alpha23t-9,2.6814921008221387e-05
alpha23t-8,5.57975987409892e-07
alpha23t-7,1.0691766430750744e-07
alpha23t-6,1.599876245955274e-05
alpha23t-5,3.5895536197496066e-05
alpha23t-4,0.0
alpha23t-3,7.357417919965801e-06
alpha23t-20,1.9144364005139476e-06
alpha23t-2,1.4143989623180384e-06
alpha23t-19,1.0470412397106285e-06
alpha23t-18,0.0
alpha23t-17,1.3747820175170791e-06
alpha23t-16,0.00013370943590185544
alpha23t-15,2.5875438266402614e-06
alpha23t-14,2.7983413839057284e-05
alpha23t-13,1.753146158800105e-06
alpha23t-12,1.8477272114769454e-05
alpha23t-11,1.819798948104013e-05
alpha23t-10,9.684594552464327e-07
alpha23t-1,8.334340339060111e-06
alpha23t,1.0269891442495125e-06
alpha22t-9,7.633709225731515e-06
alpha22t-8,3.680596314091826e-06
alpha22t-7,2.257176755370787e-06
alpha22t-6,3.814322647309263e-06
alpha22t-5,2.281981921117297e-06
alpha22t-4,4.18127249922444e-06
alpha22t-3,7.010751018946499e-07
alpha22t-20,0.00030471477968182267
alpha22t-2,0.00022560519800489848
alpha22t-19,2.6643282169251903e-06
alpha22t-18,1.804485575542366e-06
alpha22t-17,1.6708318043161376e-06
alpha22t-16,1.68882852141592e-05
alpha22t-15,4.302816977422785e-06
alpha22t-14,9.356968383602878e-07
alpha22t-13,2.322577578753313e-06
alpha22t-12,4.348594090130669e-06
alpha22t-11,1.2264440650729955e-05
alpha22t-10,0.00015417028352419508
alpha22t-1,1.2208836035005162e-06
alpha22t,0.0
alpha21t-9,2.0242805974109364e-06
alpha21t-8,1.8569855989651076e-05
alpha21t-7,7.510033438514957e-05
alpha21t-6,5.9116167682593434e-08
alpha21t-5,1.243561442745174e-07
alpha21t-4,3.190318532806803e-05
alpha21t-3,6.046951542031622e-05
alpha21t-20,5.14790782247006e-07
alpha21t-2,5.3794539974023955e-06
alpha21t-19,8.089176525586573e-06
alpha21t-18,0.0
alpha21t-17,0.00019219714922498148
alpha21t-16,6.266903501307108e-06
alpha21t-15,2.429410053893634e-06
alpha21t-14,3.986154147244845e-06
alpha21t-13,2.8929149624861404e-05
alpha21t-12,1.104552776085414e-05
alpha21t-11,3.4144472126759154e-06
alpha21t-10,1.1808892525423317e-06
alpha21t-1,4.132055483841061e-05
alpha21t,6.749207958452013e-07
alpha20t-9,1.020646527384506e-05
alpha20t-8,1.500819715684296e-05
alpha20t-7,1.600442380848388e-06
alpha20t-6,6.582368728956597e-07
alpha20t-5,9.706581130371946e-07
alpha20t-4,1.204908941900808e-06
alpha20t-3,2.632042317881512e-06
alpha20t-20,1.1144743854261858e-05
alpha20t-2,3.9563095940850333e-07
alpha20t-19,1.0927095876150578e-05
alpha20t-18,1.9200756767168956e-05
alpha20t-17,2.727704639405479e-07
alpha20t-16,5.178715632715785e-07
alpha20t-15,2.9957465209241804e-05
alpha20t-14,0.0
alpha20t-13,1.963655970348051e-05
alpha20t-12,1.6403092039041842e-07
alpha20t-11,2.507773999027913e-06
alpha20t-10,3.4652434060694774e-06
alpha20t-1,0.0
alpha20t,4.631455368044274e-05
alpha19t-9,1.8675409440173047e-05
alpha19t-8,4.770767032046238e-06
alpha19t-7,5.739680897114125e-06
alpha19t-6,9.610427889121726e-06
alpha19t-5,4.830697588963886e-06
alpha19t-4,0.0
alpha19t-3,0.0006861320062009819
alpha19t-20,3.035527567179164e-07
alpha19t-2,6.522023246890292e-05
alpha19t-19,5.043284853425079e-06
alpha19t-18,0.0
alpha19t-17,7.0830725090041565e-06
alpha19t-16,1.0390246729463635e-06
alpha19t-15,2.1944615302619648e-06
alpha19t-14,1.9401302572265697e-05
alpha19t-13,2.0498671285696717e-05
alpha19t-12,1.421288119586548e-07
alpha19t-11,5.607749929663815e-06
alpha19t-10,1.2451975824871548e-07
alpha19t-1,8.735698682128714e-06
alpha19t,0.0
alpha191t-9,1.231509523164713e-05
alpha191t-8,1.0421236447997744e-06
alpha191t-7,4.916181056702986e-05
alpha191t-6,2.9238905077017164e-06
alpha191t-5,7.606186003717211e-07
alpha191t-4,1.2337544632831377e-06
alpha191t-3,1.0154460933767317e-06
alpha191t-20,0.0
alpha191t-2,2.248766004692788e-05
alpha191t-19,3.250831281445476e-07
alpha191t-18,0.0
alpha191t-17,5.954477657139061e-06
alpha191t-16,4.774852182565799e-06
alpha191t-15,9.160895755739972e-06
alpha191t-14,1.7785289245534584e-06
alpha191t-13,0.0
alpha191t-12,0.0
alpha191t-11,3.2574263636174944e-07
alpha191t-10,7.2303891445620545e-06
alpha191t-1,0.17783537157299084
alpha191t,0.1629314832853443
alpha18t-9,0.00025475813621060047
alpha18t-8,1.5850281099049944e-06
alpha18t-7,4.5260054600631525e-06
alpha18t-6,4.7469951363274104e-07
alpha18t-5,0.0
alpha18t-4,7.509706347056339e-08
alpha18t-3,0.00023836227450811198
alpha18t-20,1.9072394384425406e-07
alpha18t-2,0.0006034033661557759
alpha18t-19,1.8623285986152753e-06
alpha18t-18,0.0
alpha18t-17,7.640722929549482e-06
alpha18t-16,5.27133275934814e-05
alpha18t-15,1.7577809917397262e-07
alpha18t-14,4.2275511657993564e-07
alpha18t-13,5.627776106144772e-07
alpha18t-12,1.0724778997987215e-06
alpha18t-11,1.166321317998276e-06
alpha18t-10,0.0
alpha18t-1,4.026366582854526e-05
alpha18t,5.379396426797961e-05
alpha189t-9,4.382249785680117e-05
alpha189t-8,2.9897028875470142e-05
alpha189t-7,3.258458005093132e-05
alpha189t-6,1.630260381575979e-05
alpha189t-5,2.114316902455411e-05
alpha189t-4,3.061273219238522e-05
alpha189t-3,2.688573122092006e-06
alpha189t-20,1.4445338440132316e-06
alpha189t-2,3.7605321332341956e-07
alpha189t-19,1.2752774011409307e-05
alpha189t-18,5.970449079196487e-07
alpha189t-17,2.715518338701753e-05
alpha189t-16,0.0
alpha189t-15,1.337711452475984e-06
alpha189t-14,4.227119436139183e-07
alpha189t-13,3.224005311301831e-05
alpha189t-12,7.109150091132593e-07
alpha189t-11,1.7746044658693484e-07
alpha189t-10,2.016743903047646e-07
alpha189t-1,0.0
alpha189t,8.653817777109413e-06
alpha188t-9,0.0007031213860354782
alpha188t-8,0.0
alpha188t-7,1.362954852946205e-05
alpha188t-6,0.00011427194050246069
alpha188t-5,1.540293337546774e-06
alpha188t-4,1.8117393317220776e-05
alpha188t-3,3.7980268780894892e-06
alpha188t-20,6.951759855064989e-05
alpha188t-2,8.507260786740945e-06
alpha188t-19,0.0
alpha188t-18,2.6026448999535916e-06
alpha188t-17,2.351850538973276e-05
alpha188t-16,1.889618371839295e-05
alpha188t-15,4.262074288815964e-06
alpha188t-14,3.944216386370492e-05
alpha188t-13,1.0066894504699876e-05
alpha188t-12,1.3587067031151047e-05
alpha188t-11,0.000156795571981222
alpha188t-10,1.7023647805605656e-05
alpha188t-1,0.005121576046097883
alpha188t,0.0014364629776533158
alpha187t-9,1.68451600102976e-05
alpha187t-8,1.3373492715277091e-06
alpha187t-7,0.0
alpha187t-6,4.057689837533714e-07
alpha187t-5,5.303075394638392e-06
alpha187t-4,2.1243756299038126e-05
alpha187t-3,1.5827680282247323e-07
alpha187t-20,0.0
alpha187t-2,5.329669686180271e-06
alpha187t-19,5.097825451101024e-06
alpha187t-18,6.18207316878191e-06
alpha187t-17,4.068114498262276e-06
alpha187t-16,6.062979314142335e-07
alpha187t-15,1.3024322528386844e-05
alpha187t-14,3.5905439028284757e-06
alpha187t-13,1.4148173477075134e-06
alpha187t-12,1.7525617057034483e-05
alpha187t-11,0.0
alpha187t-10,3.563857450452414e-05
alpha187t-1,1.0357757669177973e-05
alpha187t,5.206617085347457e-05
alpha186t-9,9.863522941086465e-07
alpha186t-8,3.6047022612742607e-07
alpha186t-7,8.377315243510774e-06
alpha186t-6,0.0
alpha186t-5,3.4643200234292835e-07
alpha186t-4,5.101600732682314e-06
alpha186t-3,0.0
alpha186t-20,3.853119433456401e-06
alpha186t-2,1.4745693791705339e-05
alpha186t-19,1.6619080037968008e-05
alpha186t-18,0.0
alpha186t-17,1.3284402433926425e-07
alpha186t-16,1.0119850292548237e-06
alpha186t-15,0.0
alpha186t-14,1.161695237863463e-05
alpha186t-13,0.00024312608734473312
alpha186t-12,1.7456771558323434e-06
alpha186t-11,8.890098076818018e-05
alpha186t-10,6.864570272640081e-06
alpha186t-1,5.510778508214046e-06
alpha186t,1.3071520966757883e-06
alpha180t-9,0.0002577372262225962
alpha180t-8,4.754917793404378e-06
alpha180t-7,1.000758925748885e-06
alpha180t-6,5.045770549650663e-07
alpha180t-5,6.417911622833429e-06
alpha180t-4,6.775622371936191e-06
alpha180t-3,2.6105958352123184e-06
alpha180t-20,2.468922656912357e-06
alpha180t-2,3.0303561230123404e-07
alpha180t-19,3.276913752648319e-07
alpha180t-18,0.00047381278729755354
alpha180t-17,1.0486290094696704e-05
alpha180t-16,3.3799075436307625e-05
alpha180t-15,6.926408521780556e-05
alpha180t-14,2.8447228517788797e-07
alpha180t-13,4.604926129501981e-05
alpha180t-12,1.482012970380461e-05
alpha180t-11,4.209426286723798e-06
alpha180t-10,2.5391162916647335e-06
alpha180t-1,3.2134098999690045e-06
alpha180t,0.00011693304994403804
alpha178t-9,1.689801450072948e-05
alpha178t-8,1.3178887895144047e-05
alpha178t-7,8.742633855289894e-07
alpha178t-6,1.439402942188871e-05
alpha178t-5,2.824184607804944e-06
alpha178t-4,1.1600854293665017e-06
alpha178t-3,2.1671396267113442e-05
alpha178t-20,2.1129925673569437e-06
alpha178t-2,1.19274849982448e-05
alpha178t-19,1.3807979031872278e-06
alpha178t-18,3.1645948183468873e-06
alpha178t-17,6.908612846729866e-06
alpha178t-16,3.3394151364939426e-06
alpha178t-15,1.976116347310703e-06
alpha178t-14,1.3478651921282125e-05
alpha178t-13,6.003654708825018e-06
alpha178t-12,2.9103906564540517e-06
alpha178t-11,0.0009156474354962649
alpha178t-10,2.4110485961717833e-06
alpha178t-1,0.1924677634707092
alpha178t,0.16496632721076093
alpha176t-9,1.136763762963078e-07
alpha176t-8,4.756076173101705e-06
alpha176t-7,3.4872471310820455e-06
alpha176t-6,2.9633238547364156e-05
alpha176t-5,2.6489871064137913e-05
alpha176t-4,5.400202873772678e-06
alpha176t-3,1.6796793440100432e-05
alpha176t-20,1.6683400434203194e-06
alpha176t-2,2.871285522454372e-05
alpha176t-19,2.846797737186654e-05
alpha176t-18,8.938809842671383e-06
alpha176t-17,1.1143233963375075e-05
alpha176t-16,6.5313726878409135e-06
alpha176t-15,4.834045743577136e-06
alpha176t-14,1.22451447962761e-06
alpha176t-13,6.234176362372811e-06
alpha176t-12,2.5403084643344854e-05
alpha176t-11,9.276825157976765e-06
alpha176t-10,2.4972804375500592e-05
alpha176t-1,7.651839223120303e-05
alpha176t,2.2477212323121628e-05
alpha174t-9,8.042433756779155e-05
alpha174t-8,0.0
alpha174t-7,5.453256345728276e-06
alpha174t-6,1.3316886700006877e-05
alpha174t-5,1.4147514314408408e-05
alpha174t-4,2.6003038657112933e-07
alpha174t-3,0.00012099417720168211
alpha174t-20,6.474293946450994e-06
alpha174t-2,8.102166007798186e-06
alpha174t-19,2.231655398326276e-06
alpha174t-18,9.631434706231431e-05
alpha174t-17,1.5836263137573063e-06
alpha174t-16,0.0
alpha174t-15,8.152299520017414e-07
alpha174t-14,2.399413533898139e-06
alpha174t-13,3.76659445604336e-06
alpha174t-12,1.6674034099238892e-07
alpha174t-11,2.3683091887348423e-06
alpha174t-10,1.225592927949468e-06
alpha174t-1,1.8558390782521672e-06
alpha174t,0.0002391366846740838
alpha173t-9,9.90752158189461e-08
alpha173t-8,4.7628752877186266e-07
alpha173t-7,0.0
alpha173t-6,6.918063224090682e-05
alpha173t-5,6.36008288389457e-07
alpha173t-4,0.0001003433309205632
alpha173t-3,3.416011614439278e-06
alpha173t-20,1.0474559779255388e-07
alpha173t-2,3.426984127494065e-07
alpha173t-19,8.267436691002797e-05
alpha173t-18,2.134746160902812e-05
alpha173t-17,8.350304460167926e-06
alpha173t-16,3.320614005783138e-07
alpha173t-15,2.800527645816369e-05
alpha173t-14,1.7503736459759202e-06
alpha173t-13,8.575454966898825e-06
alpha173t-12,0.00030730644023830477
alpha173t-11,2.3551969764788993e-06
alpha173t-10,1.79438874117259e-06
alpha173t-1,2.1932053744977394e-05
alpha173t,0.0003852324710319131
alpha172t-9,1.064640807946037e-06
alpha172t-8,1.2654980132710627e-06
alpha172t-7,1.2717578616492376e-05
alpha172t-6,1.3764323004876326e-05
alpha172t-5,1.518339274178906e-06
alpha172t-4,1.2594565569023863e-05
alpha172t-3,2.1044311906524385e-05
alpha172t-20,7.525448719188923e-06
alpha172t-2,2.545875354139028e-05
alpha172t-19,3.970149946335602e-06
alpha172t-18,0.0
alpha172t-17,4.35244601365733e-07
alpha172t-16,2.1614111826702886e-05
alpha172t-15,2.1873337904904644e-07
alpha172t-14,0.0001001888061750713
alpha172t-13,6.205071456444455e-05
alpha172t-12,1.9857577452800194e-06
alpha172t-11,0.0
alpha172t-10,1.2984398657793563e-05
alpha172t-1,7.499914261417569e-06
alpha172t,5.879524744020206e-06
alpha171t-9,5.648151014909592e-07
alpha171t-8,0.00011600471821684251
alpha171t-7,3.279414620481894e-06
alpha171t-6,6.498580720544476e-06
alpha171t-5,8.515423218888441e-07
alpha171t-4,8.126899976627081e-06
alpha171t-3,7.989908616711338e-06
alpha171t-20,1.2172996824736746e-05
alpha171t-2,1.2188758980370408e-05
alpha171t-19,9.655937434218452e-08
alpha171t-18,0.00012844060422419413
alpha171t-17,6.515135877294412e-06
alpha171t-16,0.0
alpha171t-15,2.984450195599468e-06
alpha171t-14,1.3759446608586892e-06
alpha171t-13,6.343590552710774e-06
